[Tue Jul  3 11:18:57.132 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] khvedeliani iakobi
[Tue Jul  3 11:18:57.135 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.139 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] khvedeliani iakobi
[Tue Jul  3 11:18:57.142 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.146 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] mnatobi
[Tue Jul  3 11:18:57.317 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.320 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] sachkheri
[Tue Jul  3 11:18:57.351 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.355 2012] 0.000 sec [all/2/rel 4 (0,2000)] [street_core] melaani
[Tue Jul  3 11:18:57.396 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.400 2012] 0.000 sec [all/2/rel 4 (0,2000)] [street_core] ipni
[Tue Jul  3 11:18:57.444 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.448 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] naneishvili viqtori
[Tue Jul  3 11:18:57.452 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.456 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] makhata
[Tue Jul  3 11:18:57.495 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.500 2012] 0.000 sec [all/2/rel 13 (0,2000)] [street_core] aghmashenebeli daviti
[Tue Jul  3 11:18:57.583 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.587 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] didi jikhaishi
[Tue Jul  3 11:18:57.625 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.629 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] samretsvelo dasakhlebi
[Tue Jul  3 11:18:57.632 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.636 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] samretsvelo dasakhlebi
[Tue Jul  3 11:18:57.641 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.644 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] natadze
[Tue Jul  3 11:18:57.677 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.682 2012] 0.000 sec [all/2/rel 8 (0,2000)] [street_core] skoli
[Tue Jul  3 11:18:57.737 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.741 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] urbnisi
[Tue Jul  3 11:18:57.771 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.774 2012] 0.000 sec [all/2/rel 3 (0,2000)] [street_core] qiziki
[Tue Jul  3 11:18:57.813 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.817 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] baqradze kote
[Tue Jul  3 11:18:57.852 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.856 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] buachidze tengizi
[Tue Jul  3 11:18:57.861 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:57.865 2012] 0.000 sec [all/2/rel 43 (0,2000)] [street_core] meskheti
[Tue Jul  3 11:18:58.211 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.215 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] andghuladze daviti
[Tue Jul  3 11:18:58.246 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.250 2012] 0.000 sec [all/2/rel 15 (0,2000)] [street_core] dadiani tsotne
[Tue Jul  3 11:18:58.335 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.339 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] tsutsqiridze konstantine
[Tue Jul  3 11:18:58.347 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.351 2012] 0.000 sec [all/2/rel 4 (0,2000)] [street_core] likhauri
[Tue Jul  3 11:18:58.395 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.399 2012] 0.000 sec [all/2/rel 6 (0,2000)] [street_core] janjghava vladimeri
[Tue Jul  3 11:18:58.456 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.460 2012] 0.000 sec [all/2/rel 5 (0,2000)] [street_core] gvazauri
[Tue Jul  3 11:18:58.507 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.512 2012] 0.000 sec [all/2/rel 5 (0,2000)] [street_core] gvazauri
[Tue Jul  3 11:18:58.570 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.575 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] kachreti
[Tue Jul  3 11:18:58.610 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.614 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] bagrationi petre
[Tue Jul  3 11:18:58.652 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.656 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] mgaloblishvili sopromi
[Tue Jul  3 11:18:58.688 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.692 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] sarkineti
[Tue Jul  3 11:18:58.727 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.731 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] tsinanauri
[Tue Jul  3 11:18:58.911 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.916 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] chachava konstantine
[Tue Jul  3 11:18:58.921 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.925 2012] 0.000 sec [all/2/rel 6 (0,2000)] [street_core] tianeti
[Tue Jul  3 11:18:58.974 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:58.977 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] chechelashvili otari
[Tue Jul  3 11:18:59.012 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.016 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] tetnuldi
[Tue Jul  3 11:18:59.052 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.056 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] pabritsiusi
[Tue Jul  3 11:18:59.061 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.067 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] tseronisi
[Tue Jul  3 11:18:59.104 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.108 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] bogdan khmelnitski
[Tue Jul  3 11:18:59.114 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.118 2012] 0.000 sec [all/2/rel 8 (0,2000)] [street_core] tskneti
[Tue Jul  3 11:18:59.183 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.187 2012] 0.000 sec [all/2/rel 27 (0,2000)] [street_core] tsereteli akaki
[Tue Jul  3 11:18:59.324 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.328 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] iosebidze tina
[Tue Jul  3 11:18:59.369 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.375 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] tsuladze sergo
[Tue Jul  3 11:18:59.379 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.383 2012] 0.000 sec [all/2/rel 4 (0,2000)] [street_core] kandelaki
[Tue Jul  3 11:18:59.429 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.433 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] gardabni
[Tue Jul  3 11:18:59.438 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.442 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] gumathesi
[Tue Jul  3 11:18:59.446 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.450 2012] 0.000 sec [all/2/rel 12 (0,2000)] [street_core] moskovi
[Tue Jul  3 11:18:59.662 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.666 2012] 0.000 sec [all/2/rel 4 (0,2000)] [street_core] nadikvari
[Tue Jul  3 11:18:59.711 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.715 2012] 0.000 sec [all/2/rel 10 (0,2000)] [street_core] samgori
[Tue Jul  3 11:18:59.781 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.786 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] darkveti
[Tue Jul  3 11:18:59.821 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.824 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] samshvildo
[Tue Jul  3 11:18:59.859 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.863 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] tevdore mghvdli
[Tue Jul  3 11:18:59.897 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:18:59.900 2012] 0.000 sec [all/2/rel 32 (0,2000)] [street_core] galaktion tabidze
[Tue Jul  3 11:19:00.067 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.071 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] tseronisi
[Tue Jul  3 11:19:00.108 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.112 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] shatilovi aleqsandre
[Tue Jul  3 11:19:00.145 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.148 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] tamarashvili mikheili
[Tue Jul  3 11:19:00.188 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.193 2012] 0.000 sec [all/2/rel 11 (0,2000)] [street_core] tsulukidze
[Tue Jul  3 11:19:00.268 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.272 2012] 0.000 sec [all/2/rel 21 (0,2000)] [street_core] gurjaani
[Tue Jul  3 11:19:00.522 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.526 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] chkondideli giorgi
[Tue Jul  3 11:19:00.559 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.562 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] chirnakhuli
[Tue Jul  3 11:19:00.568 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.572 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] kushitashvili vasili
[Tue Jul  3 11:19:00.577 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.581 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] sarajishvili petre
[Tue Jul  3 11:19:00.618 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.622 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] koptsovi
[Tue Jul  3 11:19:00.627 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.631 2012] 0.000 sec [all/2/rel 5 (0,2000)] [street_core] bogvi
[Tue Jul  3 11:19:00.678 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.683 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] kereselidze archili
[Tue Jul  3 11:19:00.719 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.723 2012] 0.000 sec [all/2/rel 30 (0,2000)] [street_core] pushkini
[Tue Jul  3 11:19:00.865 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.870 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] lominadze besarioni
[Tue Jul  3 11:19:00.876 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.880 2012] 0.000 sec [all/2/rel 7 (0,2000)] [street_core] godziashvili vaso
[Tue Jul  3 11:19:00.944 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.948 2012] 0.000 sec [all/2/rel 3 (0,2000)] [street_core] eristavi tornike
[Tue Jul  3 11:19:00.991 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:00.995 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] qindzmarauli
[Tue Jul  3 11:19:01.024 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.028 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] samretsvelo dasakhlebi
[Tue Jul  3 11:19:01.032 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.036 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] lubovski vladimeri
[Tue Jul  3 11:19:01.217 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.222 2012] 0.000 sec [all/2/rel 3 (0,2000)] [street_core] ghrmagheli
[Tue Jul  3 11:19:01.261 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.265 2012] 0.000 sec [all/2/rel 10 (0,2000)] [street_core] samgori
[Tue Jul  3 11:19:01.330 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.334 2012] 0.000 sec [all/2/rel 5 (0,2000)] [street_core] senaki
[Tue Jul  3 11:19:01.385 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.390 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] makhata
[Tue Jul  3 11:19:01.433 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.438 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] patardzeuli
[Tue Jul  3 11:19:01.478 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.482 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] agladze rapieli
[Tue Jul  3 11:19:01.517 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.521 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] gorgasali vakhtangi
[Tue Jul  3 11:19:01.526 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.530 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] pranguliani ivane
[Tue Jul  3 11:19:01.535 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.538 2012] 0.000 sec [all/2/rel 6 (0,2000)] [street_core] tianeti
[Tue Jul  3 11:19:01.588 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.593 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] norio
[Tue Jul  3 11:19:01.629 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.633 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] gordi
[Tue Jul  3 11:19:01.670 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.674 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] tsikhisdziri
[Tue Jul  3 11:19:01.682 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.688 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] tsuladze sergo
[Tue Jul  3 11:19:01.694 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.699 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] tsuladze sergo
[Tue Jul  3 11:19:01.705 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.710 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] samretsvelo dasakhlebi
[Tue Jul  3 11:19:01.722 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.728 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] mukhrani
[Tue Jul  3 11:19:01.774 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.780 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] sabanako dasakhlebi
[Tue Jul  3 11:19:01.784 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.789 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] kipiani dimitri
[Tue Jul  3 11:19:01.831 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:01.836 2012] 0.000 sec [all/2/rel 12 (0,2000)] [street_core] konstitutsii
[Tue Jul  3 11:19:02.090 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.096 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] kishiniovi
[Tue Jul  3 11:19:02.138 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.144 2012] 0.000 sec [all/2/rel 3 (0,2000)] [street_core] budapeshti
[Tue Jul  3 11:19:02.192 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.197 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] kakabeti
[Tue Jul  3 11:19:02.243 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.255 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] didi jikhaishi
[Tue Jul  3 11:19:02.302 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.307 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] tsinanauri
[Tue Jul  3 11:19:02.347 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.351 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] mamradze petre
[Tue Jul  3 11:19:02.395 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.399 2012] 0.000 sec [all/2/rel 27 (0,2000)] [street_core] tsereteli akaki
[Tue Jul  3 11:19:02.541 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.545 2012] 0.000 sec [all/2/rel 3 (0,2000)] [street_core] ghlonti
[Tue Jul  3 11:19:02.587 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.592 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] khevdzmari
[Tue Jul  3 11:19:02.597 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.602 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] iluridze konstantine
[Tue Jul  3 11:19:02.609 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.613 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] nagomari
[Tue Jul  3 11:19:02.649 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.653 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] bogdan khmelnitski
[Tue Jul  3 11:19:02.657 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.661 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] bogdan khmelnitski
[Tue Jul  3 11:19:02.667 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.671 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] vartagava ipolite
[Tue Jul  3 11:19:02.675 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.680 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] bichvinti
[Tue Jul  3 11:19:02.684 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.688 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] bichvinti
[Tue Jul  3 11:19:02.692 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.696 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] vedzatkhevi
[Tue Jul  3 11:19:02.732 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.736 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] gamkrelidze akaki
[Tue Jul  3 11:19:02.740 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.744 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] gamkrelidze akaki
[Tue Jul  3 11:19:02.748 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.752 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] samretsvelo dasakhlebi
[Tue Jul  3 11:19:02.756 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.760 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] samretsvelo dasakhlebi
[Tue Jul  3 11:19:02.905 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.911 2012] 0.000 sec [all/2/rel 3 (0,2000)] [street_core] qiziki
[Tue Jul  3 11:19:02.957 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.961 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] koptsovi
[Tue Jul  3 11:19:02.964 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.968 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] koptsovi
[Tue Jul  3 11:19:02.972 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:02.976 2012] 0.000 sec [all/2/rel 47 (0,2000)] [street_core] pirosmani
[Tue Jul  3 11:19:03.181 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:03.185 2012] 0.000 sec [all/2/rel 4 (0,2000)] [street_core] melaani
[Tue Jul  3 11:19:03.231 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:03.236 2012] 0.000 sec [all/2/rel 5 (0,2000)] [street_core] aspindze
[Tue Jul  3 11:19:03.289 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:03.293 2012] 0.000 sec [all/2/rel 2 (0,2000)] [street_core] kishiniovi
[Tue Jul  3 11:19:03.330 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:03.334 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] bochormi
[Tue Jul  3 11:19:03.367 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:03.370 2012] 0.000 sec [all/2/rel 0 (0,2000)] [street_core] tkekulturi
[Tue Jul  3 11:19:03.375 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:03.379 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] beriashvili giorgi
[Tue Jul  3 11:19:03.411 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
[Tue Jul  3 11:19:03.415 2012] 0.000 sec [all/2/rel 1 (0,2000)] [street_core] ikalto
[Tue Jul  3 11:19:03.448 2012] 0.000 sec [all/2/rel 2 (0,20)] [settlement_core] tbilisi
